id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,location
1664804,SXSW Lake Austin 3bd-mins to dntwn!,8010581,Kiersten,,78746,30.30895831808408,-97.7824621653788,Entire home/apt,800,21,10,2014-04-30,0.39,1,365,POINT(-97.7824621653788 30.30895831808408)
3499657,"Hip 2/2 Near DT, Zilker & Greenbelt",15136561,Fair,,78746,30.257887140756882,-97.78566156767499,Entire home/apt,300,2,6,2015-10-11,0.45,3,359,POINT(-97.78566156767499 30.257887140756882)
1747961,Central West Austin (p) Zilker park,2500603,Sharon,,78746,30.275576758413592,-97.79482480187707,Private room,35,1,69,2015-11-02,2.71,4,350,POINT(-97.79482480187707 30.275576758413592)
5241715,Just off Mopac 5 min from Downtown,4064770,John,,78746,30.2590442665632,-97.78837940094864,Entire home/apt,99,2,8,2015-10-12,1.08,1,336,POINT(-97.78837940094864 30.2590442665632)
5535499,A Perch Fit for An Eagle,12650204,Mary,,78746,30.257001438624023,-97.79685194831455,Entire home/apt,135,2,2,2015-10-26,2,1,347,POINT(-97.79685194831455 30.257001438624023)
8581191,Cozy apt 1 mile from Zilker Park,11510738,Elizabeth,,78746,30.260147483289142,-97.78719747782515,Shared room,120,1,0,,,1,16,POINT(-97.78719747782515 30.260147483289142)
8614210,THE HIDEAWAY|Downtown|7BR|Sleeps 21,35949804,Tracey,,78746,30.329136303433415,-97.78985123438967,Entire home/apt,1750,3,0,,,6,344,POINT(-97.78985123438967 30.329136303433415)
8579413,"5 min from downtown, Zilker, & ACL",27231974,Bret,,78746,30.255936187818065,-97.7990420422425,Private room,144,1,0,,,1,16,POINT(-97.7990420422425 30.255936187818065)
353955,SXSW Luxury 2 Bedroom appt!,1792021,Mykel,,78746,30.344419716208858,-97.80004734099931,Entire home/apt,225,3,1,2012-03-15,0.02,1,365,POINT(-97.80004734099931 30.344419716208858)
2439658,Condo on Barton Creek-F1-UT Games,3953834,Corinne,,78746,30.258238240955432,-97.78639847101937,Entire home/apt,500,1,0,,,2,362,POINT(-97.78639847101937 30.258238240955432)
942209,2 BR Zilker & Downtown Condo,5094923,Brittany,,78746,30.257275856055564,-97.78924237474611,Entire home/apt,165,1,7,2015-11-01,0.22,1,363,POINT(-97.78924237474611 30.257275856055564)
6313948,1 bedroom apt 3 min. from downtown!,32847435,Laura,,78746,30.257999454164704,-97.78699042925577,Entire home/apt,169,1,1,2015-10-05,0.86,1,89,POINT(-97.78699042925577 30.257999454164704)
8640954,Room by the month West Austin,2676835,,,78746,30.28538191894257,-97.82119136733266,Private room,31,28,0,,,3,273,POINT(-97.82119136733266 30.28538191894257)
4347022,Penthouse Apartment near Downtown,22565993,Karma,,78746,30.262393878234732,-97.7855518308625,Entire home/apt,1000,1,0,,,1,362,POINT(-97.7855518308625 30.262393878234732)
6868830,Panoramic views of downtown,1787983,Nicole,,78746,30.25741477967783,-97.79120822728275,Private room,100,1,1,2015-10-11,1,1,365,POINT(-97.79120822728275 30.25741477967783)
4279582,ACL-Walk to Zilker!!!,22218854,William,,78746,30.258261693048333,-97.79211255281537,Entire home/apt,400,1,0,,,1,365,POINT(-97.79211255281537 30.258261693048333)
5491921,SXSW Apartment Rental - Close to DT,17313967,Charly,,78746,30.2576145875702,-97.79082883303248,Entire home/apt,250,1,0,,,1,226,POINT(-97.79082883303248 30.2576145875702)
739244,"Formula 1 Rental, Large House 4 BRs",3865472,Michael,,78746,30.294091010349447,-97.84527402888155,Entire home/apt,750,1,0,,,1,365,POINT(-97.84527402888155 30.294091010349447)
5391715,"Great for ACL, Walk to Zilker",20489882,Kat,,78746,30.258720821673524,-97.78847205410204,Entire home/apt,100,2,2,2015-10-19,0.73,1,276,POINT(-97.78847205410204 30.258720821673524)
4410967,Tuscan Inspired Pool House!,10019357,Stefanie,,78746,30.296740750567956,-97.84021538293709,Entire home/apt,325,2,3,2015-06-09,0.38,1,154,POINT(-97.84021538293709 30.296740750567956)
377609,Lake House minutes to Downtown,1897470,Lance,,78746,30.302805177568963,-97.79422558550448,Entire home/apt,185,2,12,2015-08-15,0.53,1,359,POINT(-97.79422558550448 30.302805177568963)
7473936,DREAMY GREENBELT APT!,11342584,Jay,,78746,30.25781413975972,-97.7864666281166,Entire home/apt,280,2,1,2015-10-13,1,1,207,POINT(-97.7864666281166 30.25781413975972)
3979434,Large Private Room w/Private Bath,7334892,,,78746,30.291598759382143,-97.81440666041485,Private room,150,1,0,,,1,365,POINT(-97.81440666041485 30.291598759382143)
3651731,Modern Studio Style Guest House,807573,,,78746,30.269904632892583,-97.81368880806548,Entire home/apt,250,1,5,2015-10-12,0.38,2,308,POINT(-97.81368880806548 30.269904632892583)
3094268,1/1 Zen Retreat 4 miles to Downtown,6182474,,,78746,30.282398029334956,-97.80551070243517,Entire home/apt,150,2,25,2015-10-25,1.89,1,347,POINT(-97.80551070243517 30.282398029334956)
8171788,3 minute Uber/30 minute walk to ACL,43127294,Andrew,,78746,30.257499687972462,-97.79605313591301,Entire home/apt,315,2,0,,,1,40,POINT(-97.79605313591301 30.257499687972462)
8498680,Greenbelt Apt- 5 min. from FFF Fest,32167978,Sean,,78746,30.26163583101902,-97.78870641888572,Entire home/apt,120,1,3,2015-11-01,3,1,20,POINT(-97.78870641888572 30.26163583101902)
8499809,One mile away from ACL,44758534,Adam,,78746,30.26858460679865,-97.80034820725247,Shared room,700,1,0,,,1,365,POINT(-97.80034820725247 30.26858460679865)
4270303,One bedroom 20 minute walk to ACL,5009156,,,78746,30.26783568999572,-97.78545738002602,Entire home/apt,350,1,0,,,1,365,POINT(-97.78545738002602 30.26783568999572)
8117242,"Award Winning Gorgeous, Modern Home",16478941,,,78746,30.277421494235345,-97.79369881292304,Entire home/apt,1000,1,0,,,2,350,POINT(-97.79369881292304 30.277421494235345)
8592877,Modern Hill Country Getaway,27492458,Cindy,,78746,30.304302350619295,-97.80405313138041,Private room,130,2,2,2015-10-26,2,3,339,POINT(-97.80405313138041 30.304302350619295)
7839215,Stunning Contemporary Casita,16478941,,,78746,30.27567803031852,-97.79453793770797,Entire home/apt,199,1,4,2015-10-26,3.64,2,364,POINT(-97.79453793770797 30.27567803031852)
3644045,Private entry garden room,2500603,Sharon,,78746,30.275856055275217,-97.79680236962469,Private room,42,1,79,2015-10-22,5.20,4,251,POINT(-97.79680236962469 30.275856055275217)
2269024,In the heart of downtown Austin!,10784777,,,78746,30.267801618824514,-97.78423586445382,Entire home/apt,250,2,5,2015-10-12,0.25,1,273,POINT(-97.78423586445382 30.267801618824514)
2202790,Formula One - private & convenient,11237962,,,78746,30.272969324938593,-97.80588999277974,Private room,100,2,17,2015-05-19,0.83,1,364,POINT(-97.80588999277974 30.272969324938593)
5511060,executive home 20 min to downtown,23870992,Rose,,78746,30.301471306095365,-97.84939000256958,Entire home/apt,300,4,0,,,1,225,POINT(-97.84939000256958 30.301471306095365)
8589389,ACL Weekend Two Walking Distance,45203957,,,78746,30.266374274985093,-97.78498074143069,Entire home/apt,349,1,0,,,1,15,POINT(-97.78498074143069 30.266374274985093)
7999039,Austin Hilltop Retreat,42224756,Noah,,78746,30.310770165564033,-97.83120620542245,Entire home/apt,1200,2,0,,,1,350,POINT(-97.83120620542245 30.310770165564033)
5475449,Beautiful 1 bedroom apt downtown,28396214,Megan,,78746,30.257606811272556,-97.78865256957884,Entire home/apt,450,1,0,,,1,228,POINT(-97.78865256957884 30.257606811272556)
7559661,Casa Cordoba in ATX,39627245,Amanda,,78723,30.296607940198903,-97.68709518196088,Entire home/apt,118,2,2,2015-11-02,2,1,358,POINT(-97.68709518196088 30.296607940198903)
5593491,Cozy 3BR Home Minutes From Downtown,29001856,Ryan,,78723,30.30244261372207,-97.68361016378336,Entire home/apt,399,5,0,,,1,217,POINT(-97.68361016378336 30.30244261372207)
895037,51st and Cameron East Side Apartmen,4069068,Ellen,,78723,30.30851282424105,-97.70750150534538,Entire home/apt,350,1,1,2013-02-04,0.03,1,365,POINT(-97.70750150534538 30.30851282424105)
7726673,"Clean, Comfy & Stylish Room",40600363,Jeff,,78723,30.310343529019796,-97.6907243991094,Private room,38,1,29,2015-11-04,10.00,3,110,POINT(-97.6907243991094 30.310343529019796)
8387546,Relaxing East Austin Townhouse,2854509,Kevin,,78723,30.308820707513412,-97.68309175216149,Entire home/apt,140,2,3,2015-11-01,3,1,362,POINT(-97.68309175216149 30.308820707513412)
5297935,Mueller/Windsor Park Urban Cabin,7661095,Joshua,,78723,30.310840765862213,-97.70915594937101,Entire home/apt,155,2,13,2015-11-01,1.56,1,340,POINT(-97.70915594937101 30.310840765862213)
8290369,Hip Retro Remodeled 2BR Retreat,29703215,Gary,,78723,30.320878209795602,-97.7012444334257,Entire home/apt,149,2,2,2015-10-30,2,2,353,POINT(-97.7012444334257 30.320878209795602)
1051876,Industrial Chic & Totally Austin,5791418,Jantzen,,78723,30.310618476297,-97.67267481056315,Entire home/apt,300,2,0,,,1,365,POINT(-97.67267481056315 30.310618476297)
5420650,"Sleeps 10, 5 beds, Central Austin",28102056,Ward,,78723,30.30399555309408,-97.68472923158349,Entire home/apt,445,2,6,2015-10-05,0.78,1,339,POINT(-97.68472923158349 30.30399555309408)
5271749,"Comfortable, quiet and convenient.",2549849,Cindy,,78723,30.308687175849858,-97.68436449544949,Entire home/apt,295,3,0,,,1,365,POINT(-97.68436449544949 30.308687175849858)
414543,"3BR house near F1, ACL, SXSW ",2061635,Carrie & Tyson,,78723,30.294438648415248,-97.68326066456746,Entire home/apt,500,3,0,,,1,363,POINT(-97.68326066456746 30.294438648415248)
638906,Austin Pet Friendly Condo,2675135,Kimber,,78723,30.297312469603785,-97.70267486387512,Private room,95,1,14,2015-08-29,0.37,1,342,POINT(-97.70267486387512 30.297312469603785)
8291677,Austin apt w/ full private bathroom,21713146,Robert,,78723,30.299456310347345,-97.7082423541167,Private room,80,1,0,,,1,273,POINT(-97.7082423541167 30.299456310347345)
7743770,Cozy room in tree-shaded oasis,34910083,Dave,,78723,30.31812592396953,-97.67495991950318,Private room,45,1,2,2015-11-01,2,2,41,POINT(-97.67495991950318 30.31812592396953)
2467626,SXSW Room for rent 10 mins from DT,12619925,Xtra Room Available SXSW,,78723,30.297313195375985,-97.70795472964036,Private room,300,3,0,,,1,365,POINT(-97.70795472964036 30.297313195375985)
629707,Univ HIlls - comfy & clean 1BD/1BA,172980,R C,,78723,30.318659402940813,-97.67473218666564,Private room,65,1,5,2014-03-17,0.15,1,365,POINT(-97.67473218666564 30.318659402940813)
1905804,"Private, Central B&B…Enjoy Austin!",8335926,Troy,,78723,30.290169565177912,-97.70045485378111,Private room,500,3,0,,,2,365,POINT(-97.70045485378111 30.290169565177912)
957717,Austin Mueller - 3 mis from center,2565359,Benjamin,,78723,30.291826909296333,-97.70552651494106,Private room,800,1,2,2015-03-19,0.26,1,365,POINT(-97.70552651494106 30.291826909296333)
1682929,Sparkling Austin Getaway - SXSW,323767,Mikayla & Matthew,,78723,30.29370596858297,-97.70315702910258,Private room,99,2,3,2014-06-09,0.16,2,362,POINT(-97.70315702910258 30.29370596858297)
7747487,"Clean, Comfy, King Room at Mueller",40600363,Jeff,,78723,30.30897356650627,-97.69069161012351,Private room,46,1,27,2015-11-03,10.25,3,77,POINT(-97.69069161012351 30.30897356650627)
9301420,Shared Living Room - Mueller,48114592,Matthew,,78723,30.299966143178718,-97.70605561105843,Shared room,125,1,0,,,1,1,POINT(-97.70605561105843 30.299966143178718)
2487354,My couch & living room,398528,John,,78723,30.308303406169006,-97.67789185082353,Shared room,25,2,5,2015-10-13,0.25,2,362,POINT(-97.67789185082353 30.308303406169006)
5488447,5 Bedroom 3 bathroom house huge yrd,28460135,Jo Nathan,,78723,30.307449075412357,-97.66280274922222,Entire home/apt,1100,1,0,,,1,227,POINT(-97.66280274922222 30.307449075412357)
736238,"Cozy Austin Townhouse, Sleeps 10",3842518,Tanya,,78723,30.292828139858102,-97.7024012417925,Entire home/apt,250,2,25,2015-10-27,0.76,1,156,POINT(-97.7024012417925 30.292828139858102)
9077434,Charming Townhouse near Downtown,28307017,Joshua,,78723,30.29907183749969,-97.70155689358428,Entire home/apt,106,1,0,,,1,10,POINT(-97.70155689358428 30.29907183749969)
4776659,"Beautiful, Central 4-Bed Townhouse",20554304,David,,78723,30.301722693989962,-97.7001317046938,Entire home/apt,397,2,26,2015-10-27,2.85,1,341,POINT(-97.7001317046938 30.301722693989962)
8070356,Stately 4BR Mueller House,31148752,Bo,,78723,30.29331923422691,-97.7013687574938,Entire home/apt,439,2,2,2015-10-12,1.50,2,355,POINT(-97.7013687574938 30.29331923422691)
5525957,Trust me its going to be good,19989939,Ty,,78723,30.303865538751623,-97.69851037990556,Entire home/apt,165,2,21,2015-11-02,2.55,1,302,POINT(-97.69851037990556 30.303865538751623)
7390169,Nice condo 3 miles from Downtown,38719022,Hans,,78723,30.29536700910114,-97.70128990034853,Entire home/apt,389,2,0,,,1,87,POINT(-97.70128990034853 30.29536700910114)
7634454,3Bed/2.5 Bath - Posh Austin Retreat,31765311,Nate,,78723,30.287009363245897,-97.7064640151503,Entire home/apt,350,3,0,,,1,119,POINT(-97.7064640151503 30.287009363245897)
8809403,"Brand-New, Contemporary Gem in Aust",39158621,Julie,,78723,30.287981553040083,-97.70609031221706,Entire home/apt,399,2,0,,,4,364,POINT(-97.70609031221706 30.287981553040083)
9030422,"CLOSE TO DT,2B/2B modern apartment",6337188,Kady,,78723,30.300204454549196,-97.70612883815016,Entire home/apt,150,1,0,,,2,341,POINT(-97.70612883815016 30.300204454549196)
5652282,Charming Condo.2 miles to Downtown,27897455,Svana,,78723,30.298436311806828,-97.70627869941335,Entire home/apt,250,3,0,,,1,365,POINT(-97.70627869941335 30.298436311806828)
5614297,"3BR/2.5BA New Luxury House,Eastside",4641823,Erica,,78723,30.292796629655207,-97.70024432462962,Entire home/apt,199,2,2,2015-06-27,0.32,7,0,POINT(-97.70024432462962 30.292796629655207)
4335074,"MUELLER HOME FORMULA 1, ACL, SXSW ",22509155,Jason,,78723,30.290205787396285,-97.70099579017909,Entire home/apt,650,1,0,,,1,365,POINT(-97.70099579017909 30.290205787396285)
683424,"Secure, Near Downtown for SXSW",3483387,Sam,,78723,30.289863062554325,-97.69855805518722,Entire home/apt,600,1,0,,,1,365,POINT(-97.69855805518722 30.289863062554325)
5060912,Close to Downtown/U.T. Area!!,24873444,Jennifer,,78723,30.29330672180443,-97.70396482335973,Entire home/apt,369,2,16,2015-09-21,1.76,1,361,POINT(-97.70396482335973 30.29330672180443)
958562,"Lovely Home Sleeps 8:  ACL, F1",5215840,Ross,,78723,30.29170668055341,-97.70574511646846,Entire home/apt,700,4,0,,,1,365,POINT(-97.70574511646846 30.29170668055341)
1579405,Modern Downtown Austin 3BR UT / ACL,8402421,Andy,,78723,30.28740502494359,-97.70145603748648,Entire home/apt,406,2,27,2015-10-27,1.08,1,363,POINT(-97.70145603748648 30.28740502494359)
914067,"CLEAN! Close to Downtown - SXSW, F1",1268944,Will,,78723,30.291820697730575,-97.70517900450511,Entire home/apt,795,4,1,2014-03-12,0.05,1,365,POINT(-97.70517900450511 30.291820697730575)
2367601,Cool Home on Mueller's Lake Park,12095554,Melinda,,78723,30.29364706637169,-97.70529529502097,Entire home/apt,700,1,1,2014-03-12,0.05,1,365,POINT(-97.70529529502097 30.29364706637169)
1683426,SXSW - Sparkling Austin Getaway,323767,Mikayla & Matthew,,78723,30.294978658368585,-97.70284442202066,Entire home/apt,450,3,0,,,2,362,POINT(-97.70284442202066 30.294978658368585)
1612910,Central Garden Villa for Formula 1!,8335926,Troy,,78723,30.290077277575968,-97.701625071087,Entire home/apt,400,3,0,,,2,365,POINT(-97.701625071087 30.290077277575968)
1735821,"Mueller Home, Austin",9142008,Jana,,78723,30.29115703070359,-97.70268216091607,Entire home/apt,575,2,2,2015-03-17,0.10,1,365,POINT(-97.70268216091607 30.29115703070359)
2384537,Luxury Green Home in Central Austin,12180185,Chris,,78723,30.293157298368985,-97.70630686944223,Entire home/apt,475,2,2,2015-03-19,0.16,1,339,POINT(-97.70630686944223 30.293157298368985)
6005469,Modern Condo with Amenities,31176003,Theresa,,78723,30.297431029819784,-97.70121978423188,Private room,60,1,14,2015-10-25,2.43,1,105,POINT(-97.70121978423188 30.297431029819784)
923138,Nice SXSW Rental Starting 3/8/13,4964070,Michael,,78723,30.316353079345475,-97.68109360367413,Private room,225,5,0,,,1,365,POINT(-97.68109360367413 30.316353079345475)
8653287,F1 Host House 15min from anything,45477243,Kelsey,,78723,30.315977726197875,-97.67842903772242,Entire home/apt,500,1,0,,,1,11,POINT(-97.67842903772242 30.315977726197875)
366699,Cozy Eclectic Eastside Room & Bath,1750057,Carrie,,78723,30.31464335114885,-97.68582749736352,Private room,42,1,17,2015-10-30,0.51,1,314,POINT(-97.68582749736352 30.31464335114885)
5451143,Beachy Bedroom in Central Austin,27058803,Lola,,78723,30.309905305595564,-97.70096517314582,Private room,55,3,6,2015-10-25,0.75,2,309,POINT(-97.70096517314582 30.309905305595564)
1109489,Immaculate suite in modern home,6090278,Tim,,78723,30.306052753147775,-97.6955454891141,Private room,50,1,89,2015-10-25,2.95,1,355,POINT(-97.6955454891141 30.306052753147775)
6326916,Modern 1 Bedroom in Mueller,32926448,Mary,,78723,30.309002466426232,-97.70362897155974,Entire home/apt,100,2,2,2015-05-24,0.34,1,324,POINT(-97.70362897155974 30.309002466426232)
5642276,"1 bed, prvt bath, near Cuban cafe!",5098844,Monica And Robert,,78723,30.314508217568754,-97.68890354942184,Private room,85,1,2,2015-10-11,0.26,1,365,POINT(-97.68890354942184 30.314508217568754)
5617702,Room for SXSW,29116441,Melissa,,78723,30.32021031781707,-97.6922806687835,Private room,75,1,0,,,1,216,POINT(-97.6922806687835 30.32021031781707)
5696688,Cute Mid-century Home in E. Austin,41877,Nicole,,78723,30.313439338192087,-97.70194120115457,Private room,300,2,0,,,1,208,POINT(-97.70194120115457 30.313439338192087)
7973357,Charming 3/2 minutes from downtown,38023131,Lynlie,,78723,30.28943899869435,-97.66891186768427,Entire home/apt,150,1,13,2015-11-02,6.29,1,89,POINT(-97.66891186768427 30.28943899869435)
2722532,"PVT Room, Perfect Stay for a Group!",4807668,Ta'Loria,,78723,30.317588220385808,-97.70513771936137,Private room,33,1,21,2015-11-01,3.50,1,358,POINT(-97.70513771936137 30.317588220385808)
356719,Cozy and Modern Home,1805524,Jai,,78723,30.305988976924358,-97.69640929519976,Private room,250,2,1,2012-11-20,0.03,1,365,POINT(-97.69640929519976 30.305988976924358)
2033051,New! Elegant Family Town Home,1488733,Brooke,,78723,30.294443264515557,-97.70156001284238,Entire home/apt,204,2,3,2014-12-28,0.17,17,297,POINT(-97.70156001284238 30.294443264515557)
2501145,SXSW! Private apartment for rent,12801923,Will,,78723,30.316808448113154,-97.68729314719513,Private room,200,1,0,,,1,365,POINT(-97.68729314719513 30.316808448113154)
2478693,Medium sized bedroom,398528,John,,78723,30.310674333513163,-97.67662042733696,Private room,20,3,1,2015-03-23,0.13,2,310,POINT(-97.67662042733696 30.310674333513163)
3782513,Comfortable Room in East Austin,15258165,Meghan,,78723,30.320811947368988,-97.69461796168287,Private room,45,1,8,2015-10-11,0.53,1,363,POINT(-97.69461796168287 30.320811947368988)
8538943,Gypsy Festival Suite,23857650,Handsom,,78723,30.317490957991602,-97.68885442159042,Private room,75,1,0,,,2,364,POINT(-97.68885442159042 30.317490957991602)
2461357,"2 bed/1bath, full kitchen, sleeps 7",12586048,Alexa,,78723,30.300475479185433,-97.69081840497994,Entire home/apt,94,3,20,2015-09-13,1.01,1,250,POINT(-97.69081840497994 30.300475479185433)
6066032,Atomic Ranch in East Austin,13247453,Chanin,,78723,30.311422361703645,-97.69699909722253,Entire home/apt,248,1,8,2015-10-25,2.45,1,349,POINT(-97.69699909722253 30.311422361703645)
5364081,Great2/2 East Austin Bikes Included,27807322,Robert,,78723,30.320163080228806,-97.69101935681296,Entire home/apt,150,2,9,2015-10-27,1.10,1,364,POINT(-97.69101935681296 30.320163080228806)
8953256,Beautiful Eastside 3br w/Garden,46795501,James,,78723,30.31141782930765,-97.68718265223552,Entire home/apt,400,2,0,,,1,179,POINT(-97.68718265223552 30.31141782930765)
7788163,Retro house with great records,7867981,Lindsay,,78723,30.294707064720242,-97.67665413618312,Entire home/apt,300,1,0,,,3,226,POINT(-97.67665413618312 30.294707064720242)
6620323,Comfortable Family Home in Austin,6427868,Guillaume,,78723,30.31536600824235,-97.68418910485381,Entire home/apt,300,3,1,2015-07-02,0.23,1,134,POINT(-97.68418910485381 30.31536600824235)
8521541,Gypsy Festival Den,23857650,Handsom,,78723,30.31796592556349,-97.68716395172791,Private room,45,1,5,2015-11-01,3.66,2,89,POINT(-97.68716395172791 30.31796592556349)
5257889,Charming Central Austin Oasis,27214610,Sarah,,78723,30.31671370235636,-97.69768066645902,Entire home/apt,250,1,3,2015-08-23,0.46,1,357,POINT(-97.69768066645902 30.31671370235636)
966156,Upper East Side Mid-Century Hideout,5269377,Anna,,78723,30.30877578489781,-97.6994519868993,Entire home/apt,900,2,1,2013-03-16,0.03,1,365,POINT(-97.6994519868993 30.30877578489781)
8811995,"Eastside Charmer, Close to F1",25692010,Emily,,78723,30.318838931969122,-97.69462793751968,Entire home/apt,700,1,0,,,1,3,POINT(-97.69462793751968 30.318838931969122)
4538217,The Cathédrale,22773046,Eli,,78723,30.31849654021191,-97.68111433682361,Entire home/apt,1000,1,3,2015-05-23,0.29,1,341,POINT(-97.68111433682361 30.31849654021191)
643881,MCM Artist's Ranch Home for F1,3150292,Shannon,,78723,30.317768451885716,-97.69607213182732,Entire home/apt,600,1,0,,,1,365,POINT(-97.69607213182732 30.317768451885716)
5559899,Private Room in Cozy House,1132624,Stephanie,,78723,30.301921981855795,-97.68543945629168,Private room,100,1,1,2015-03-20,0.13,1,90,POINT(-97.68543945629168 30.301921981855795)
9210554,Single bedroom in Windsor Park,1840027,Holland,,78723,30.302813180894333,-97.68879690157517,Private room,40,1,0,,,2,361,POINT(-97.68879690157517 30.302813180894333)
962669,Private Cozy Room in Charming Home,1135224,Lisa,,78723,30.299179197534293,-97.68063078834896,Private room,65,3,1,2013-03-17,0.03,1,365,POINT(-97.68063078834896 30.299179197534293)
5587184,Cute East Austin Room,28969012,Marta,,78723,30.297279434574282,-97.68621777857422,Private room,80,1,1,2015-03-20,0.13,1,218,POINT(-97.68621777857422 30.297279434574282)
247770,Lovely House In Hip East Austin,1298575,Gloria,,78723,30.303399169603814,-97.68496239535799,Private room,100,1,1,2012-03-13,0.02,1,365,POINT(-97.68496239535799 30.303399169603814)
3739692,Master Bedroom w/ Private Bath,7867981,Lindsay,,78723,30.296526411376156,-97.67776825585437,Private room,70,1,1,2015-07-06,0.24,3,174,POINT(-97.67776825585437 30.296526411376156)
5213513,Cozy 2BD with Easy Downtown Access!,10720829,Jessica,,78723,30.311468796295102,-97.70466213308548,Entire home/apt,600,1,0,,,1,254,POINT(-97.70466213308548 30.311468796295102)
5205243,Lovely 3 Bedroom Austin Home,26927666,Matt,,78723,30.299649730003246,-97.68568663757628,Entire home/apt,500,1,0,,,1,255,POINT(-97.68568663757628 30.299649730003246)
5279425,Windsor Park Chateau Room,3317346,Michelle,,78723,30.30885650265239,-97.70508360800274,Private room,150,4,0,,,1,88,POINT(-97.70508360800274 30.30885650265239)
907229,Lavishly appointed master bed/bath,4858779,Jennifer,,78723,30.30762919181837,-97.68705791165904,Private room,65,1,193,2015-11-02,5.78,1,334,POINT(-97.68705791165904 30.30762919181837)
4198303,TRENDY Trailer NXNE Austin TX,9328324,Roland,,78723,30.320191790446586,-97.68427168934373,Entire home/apt,79,2,54,2015-10-29,4.15,1,295,POINT(-97.68427168934373 30.320191790446586)
5314747,"Cute, Colorful House",884079,Alison,,78723,30.28987585130391,-97.70628901334513,Entire home/apt,200,1,1,2015-03-21,0.13,1,255,POINT(-97.70628901334513 30.28987585130391)
2494874,Awesome Space with Great Amenenties,12769164,Marie,,78723,30.295246108965237,-97.70348373660592,Private room,200,1,0,,,1,365,POINT(-97.70348373660592 30.295246108965237)
5247943,Big Cozy Group Pool House for 6-10,27159546,,,78723,30.30790579943997,-97.67394035621787,Entire home/apt,499,1,23,2015-10-19,2.63,1,279,POINT(-97.67394035621787 30.30790579943997)
4199453,Austin Private Room Getaway,21787237,Matt,,78723,30.31649241927341,-97.6995813744774,Private room,78,1,0,,,1,0,POINT(-97.6995813744774 30.31649241927341)
6820899,"Sleek, Hip Oasis in Central Austin",35718651,The Shannons,,78723,30.304127798288373,-97.67830343816767,Entire home/apt,104,2,20,2015-10-26,4.88,1,328,POINT(-97.67830343816767 30.304127798288373)
9311479,Charming Mueller Townhome 3/2,1488733,Brooke,,78723,30.294051275099292,-97.70332575211071,Entire home/apt,160,2,0,,,17,303,POINT(-97.70332575211071 30.294051275099292)
4417644,Contemporary Eastside Home,8715169,Chelsey & Aaron,,78723,30.30594629405232,-97.68822324903054,Entire home/apt,350,2,3,2015-10-04,0.53,1,0,POINT(-97.68822324903054 30.30594629405232)
5728862,Hip Mid Century Modern 3BR Retreat,29703215,Gary,,78723,30.318991952275756,-97.69671942354871,Entire home/apt,159,2,14,2015-10-19,2.37,2,310,POINT(-97.69671942354871 30.318991952275756)
8514928,"The Hootenanny House, Private Entry",13832664,Valerie,,78723,30.318613923291192,-97.69829017521677,Private room,45,1,3,2015-10-11,2.57,1,359,POINT(-97.69829017521677 30.318613923291192)
5433681,2BR Loft in East Austin Studio Home,1286088,Josh,,78723,30.291067922540417,-97.66749545153979,Private room,160,1,1,2015-03-21,0.13,1,364,POINT(-97.66749545153979 30.291067922540417)
8688394,"Cozy 2 Bedroom, 1 Bathroom Duplex",45589755,Sunny,,78723,30.31001839277815,-97.6884637813883,Entire home/apt,169,1,0,,,1,365,POINT(-97.6884637813883 30.31001839277815)
4824386,Family-friendly getaway by Mueller,247494,Rebecca,,78723,30.305129712444522,-97.69680860619204,Entire home/apt,125,2,0,,,1,49,POINT(-97.69680860619204 30.305129712444522)
5272989,2 BEDROOM SUITE,1383588,Yali,,78723,30.305579713528143,-97.70900348561436,Entire home/apt,440,5,0,,,1,248,POINT(-97.70900348561436 30.305579713528143)
5338832,East Side Home. Formula1  Ready,27663852,Scott,,78723,30.286714681580214,-97.6680673863395,Entire home/apt,120,1,1,2015-03-24,0.13,2,241,POINT(-97.6680673863395 30.286714681580214)
8648604,GORGEOUS REMODELED DUPLEX,3418526,Wade,,78723,30.315839247730352,-97.70073862261239,Entire home/apt,150,1,1,2015-10-08,0.94,1,53,POINT(-97.70073862261239 30.315839247730352)
555484,3bd/3bath near downtown ATX and UT,2731389,Todd,,78723,30.29323445147168,-97.70695820707083,Entire home/apt,275,3,1,2012-11-27,0.03,1,306,POINT(-97.70695820707083 30.29323445147168)
2489421,Lovely Cottage in Our Backyard,12332904,Andrea,,78723,30.296370111779304,-97.67836288631894,Entire home/apt,70,2,14,2015-10-09,0.72,1,329,POINT(-97.67836288631894 30.296370111779304)
949922,"Vintage Airstream in East Austin, T",5152543,Marcella,,78723,30.299402137797617,-97.677470087417,Entire home/apt,65,1,271,2015-10-22,8.25,2,299,POINT(-97.677470087417 30.299402137797617)
5094332,Cozy cool central 1 BD apt parking!,26321963,Don,,78723,30.305801626157187,-97.70403595568716,Entire home/apt,84,7,3,2015-03-24,0.31,1,248,POINT(-97.70403595568716 30.305801626157187)
5480841,Room in Townhome - Central Austin,4191953,Susan,,78723,30.29147738114733,-97.70148390175977,Private room,50,1,10,2015-05-22,1.44,1,224,POINT(-97.70148390175977 30.29147738114733)
